VTDID,PCTNAME,PCTCODE,MCDNAME,COUNTYNAME,COUNTYCODE,CONGDIST,MNSENDIST,MNLEGDIST,CTYCOMDIST,JUDDIST,SWCDIST,WARD,HOSPDIST,PARKDIST,TABMODEL,MAILBALLOT,REG7AM,EDR,SIGNATURES,AB_MB,FEDONLYAB,PRESONLYAB,TOTVOTING,USPRSR,USPRSDFL,USPRSLIB,USPRSWTP,USPRSG,USPRSSLP,USPRSSWP,USPRSJFA,USPRSIND,USPRSWI,USPRSTOTAL,USSENR,USSENDFL,USSENLIB,USSENIA,USSENWI,USSENTOTAL,USREPR,USREPDFL,USREPWI,USREPTOTAL,MNSENR,MNSENDFL,MNSENWI,MNSENTOTAL,MNLEGR,MNLEGDFL,MNLEGWI,MNLEGTOTAL,MNCA1YES,MNCA1NO,MNCA1EST,MNCA1TOTAL
270610040,Bearville Twp,0040,Bearville Twp,Itasca,31,8,3,3A,05,09,8061,no data,no data,no data,Digital Scan 200,YES,167,3,0,149,0,0,149,72,76,0,0,0,0,0,0,0,0,148,65,80,0,2,0,147,82,63,0,145,0,0,0,0,83,57,0,144,96,48,5,149
270610045,Bigfork,0045,Bigfork,Itasca,31,8,3,3A,02,09,8061,no data,1430,no data,Digital Scan 200,YES,198,14,0,166,1,0,167,92,70,1,1,0,0,0,0,0,1,165,87,72,1,3,0,163,91,71,0,162,0,0,0,0,84,67,0,156,122,31,14,167
270610050,Bigfork Twp,0050,Bigfork Twp,Itasca,31,8,3,3A,02,09,8061,no data,1430,no data,Digital Scan 200,YES,195,8,0,170,0,0,170,113,55,0,2,0,0,0,0,0,0,170,103,60,5,1,0,169,113,54,0,167,0,0,0,0,108,51,0,163,103,55,12,170
270610055,Blackberry Twp,0055,Blackberry Twp,Itasca,31,8,7,7A,04,09,8061,no data,no data,no data,Digital Scan 200,NO,577,37,403,130,0,0,533,363,153,4,8,2,0,0,1,1,0,532,329,181,7,4,0,521,363,152,1,516,0,0,0,0,377,141,1,519,328,182,23,533
270610060,Bovey,0060,Bovey,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,478,96,345,62,0,0,407,235,161,1,7,1,0,0,0,0,0,405,189,186,9,11,0,395,219,169,0,388,0,0,0,0,229,159,0,388,288,93,26,407
270610065,Bowstring Twp,0065,Bowstring Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,159,4,0,128,0,0,128,64,63,0,0,0,0,0,0,0,0,127,52,70,5,0,0,127,64,62,0,126,0,0,0,0,64,58,0,122,94,28,6,128
270610070,North Unorganized Prec,0070,North Unorg,Itasca,31,8,3,3A,05,09,8061,no data,1430,no data,Digital Scan 200,YES,416,12,0,378,1,0,379,216,154,0,5,0,0,0,0,0,4,379,196,170,4,3,0,373,220,154,2,376,0,0,0,0,213,148,0,368,250,115,14,379
270610074,Calumet,0074,Calumet,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,YES,169,27,0,155,0,0,155,90,59,0,2,1,0,0,0,0,0,152,82,68,0,2,0,152,91,59,0,150,0,0,0,0,94,56,1,151,109,38,8,155
270610076,Carpenter Twp,0076,Carpenter Twp,Itasca,31,8,3,3A,05,09,8061,no data,1430,no data,Digital Scan 200,YES,111,4,0,99,0,0,99,69,27,0,1,2,0,0,0,0,0,99,56,36,5,1,0,98,68,29,0,97,0,0,0,0,66,29,0,97,72,24,3,99
270610085,Coleraine,0085,Coleraine,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,NO,1264,147,833,306,0,0,1139,692,425,2,6,2,0,0,1,0,2,1130,630,462,9,12,0,1113,695,414,0,1109,0,0,0,0,695,403,0,1098,748,299,92,1139
270610090,Deer Lake Prec,0090,Deer Lake Unorg,Itasca,31,8,7,7A,02,09,8061,no data,no data,no data,Digital Scan 200,YES,509,17,0,473,4,0,477,274,198,2,2,0,0,0,0,0,0,476,250,215,6,2,1,474,279,187,1,467,0,0,0,0,290,173,1,464,319,129,29,477
270610095,Deer River P-1,0095,Deer River,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,NO,6,1,4,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,2,0,0,0,0,1,1,0,2,2,0,2,4
270610096,Deer River P-2,0096,Deer River,Itasca,31,8,7,7A,01,09,8061,no data,no data,no data,Digital Scan 200,NO,475,51,306,71,0,0,377,231,141,1,2,2,0,0,0,0,1,378,197,161,1,9,0,368,218,147,0,365,0,0,0,0,227,142,0,369,257,98,22,377
270610100,Deer River Twp P-1,0100,Deer River Twp,Itasca,31,8,7,7A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270610101,Deer River Twp P-2,0101,Deer River Twp,Itasca,31,8,7,7A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,468,23,0,400,1,0,401,262,127,0,3,4,0,0,0,0,0,396,243,145,3,3,0,394,269,123,0,392,0,0,0,0,268,123,0,391,263,122,16,401
270610110,Effie,0110,Effie,Itasca,31,8,3,3A,05,09,8061,no data,1430,no data,Digital Scan 200,YES,53,2,0,39,0,0,39,22,16,0,1,0,0,0,0,0,0,39,20,17,2,0,0,39,25,14,0,39,0,0,0,0,22,16,0,39,27,12,0,39
270610120,Feeley Twp,0120,Feeley Twp,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,YES,226,5,0,193,0,0,193,96,92,0,4,1,0,0,0,0,0,193,83,104,1,1,0,189,95,94,0,189,0,0,0,0,102,86,0,188,123,66,4,193
270610125,Good Hope Twp,0125,Good Hope Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,79,3,0,70,0,0,70,50,20,0,0,0,0,0,0,0,0,70,48,22,0,0,0,70,51,18,0,69,0,0,0,0,52,18,0,70,44,22,4,70
270610130,Goodland Twp,0130,Goodland Twp,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,NO,341,19,262,52,0,0,314,199,107,3,1,1,0,0,0,0,2,313,181,119,7,2,1,310,209,99,0,308,0,0,0,0,206,101,1,308,206,97,11,314
270610135,Gran Prec,0135,Gran Unorg,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,YES,255,13,0,230,0,0,230,131,94,2,1,0,0,0,0,0,0,228,116,96,7,4,0,223,130,93,0,223,0,0,0,0,131,92,0,223,140,78,12,230
270610140,Grand Rapids P-1,0140,Grand Rapids,Itasca,31,8,6,6A,03,09,8061,no data,no data,no data,Digital Scan 200,NO,1656,174,805,496,2,0,1303,722,550,8,6,1,0,0,1,1,3,1292,643,592,23,10,0,1268,707,550,1,1258,0,0,0,0,725,521,3,1249,952,276,75,1303
270610145,Grand Rapids P-2,0145,Grand Rapids,Itasca,31,8,6,6A,02,09,8061,no data,no data,no data,Digital Scan 200,NO,1737,194,891,584,4,0,1479,753,694,9,15,3,1,0,1,0,3,1479,670,740,28,15,1,1454,732,706,0,1438,0,0,0,0,760,650,0,1410,1092,294,93,1479
270610151,Grand Rapids P-3,0151,Grand Rapids,Itasca,31,8,6,6A,02,09,8061,no data,no data,no data,Digital Scan 200,NO,1226,88,642,405,2,0,1049,539,480,6,10,1,0,0,0,0,1,1037,476,521,9,16,0,1022,554,459,0,1013,0,0,0,0,554,452,0,1006,753,239,57,1049
270610155,Grand Rapids P-4,0155,Grand Rapids,Itasca,31,8,6,6A,04,09,8061,no data,no data,no data,Digital Scan 200,NO,2330,176,1183,879,1,0,2063,1038,978,5,17,3,1,0,1,0,5,2048,879,1086,22,22,0,2009,1079,916,2,1997,0,0,0,0,1066,902,4,1972,1453,478,132,2063
270610175,Grattan Twp,0175,Grattan Twp,Itasca,31,8,3,3A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,31,0,0,28,0,0,28,22,6,0,0,0,0,0,0,0,0,28,22,6,0,0,0,28,24,4,0,28,0,0,0,0,22,5,0,27,9,16,3,28
270610184,Greenway Twp,0184,Greenway Twp,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,582,48,334,212,0,0,546,333,195,2,10,0,0,0,1,1,1,543,284,237,5,7,1,534,330,202,1,533,0,0,0,0,330,201,0,531,330,183,33,546
270610200,Harris Twp,0200,Harris Twp,Itasca,31,8,6,6A,04,09,8061,no data,no data,no data,Digital Scan 200,NO,2484,140,1342,913,3,0,2258,1387,828,8,16,3,0,0,0,2,6,2250,1217,941,41,21,1,2221,1413,794,0,2207,0,0,0,0,1437,761,0,2198,1443,672,143,2258
270610205,Inger Prec,0205,Inger Unorg,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,153,6,0,122,0,0,122,48,74,0,0,0,0,0,0,0,0,122,46,74,0,0,0,120,50,71,0,121,0,0,0,0,52,70,0,122,93,23,6,122
270610215,Keewatin,0215,Keewatin,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,664,76,507,57,0,0,564,306,245,1,7,0,0,0,0,0,4,563,231,290,9,9,3,542,295,242,2,539,0,0,0,0,282,252,2,536,390,139,35,564
270610220,Kinghurst Twp,0220,Kinghurst Twp,Itasca,31,8,3,3A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,81,2,0,68,0,0,68,45,21,0,0,0,0,0,1,0,0,67,43,21,1,1,0,66,45,18,0,63,0,0,0,0,48,17,0,68,49,17,2,68
270610225,Lake Jessie Twp,0225,Lake Jessie Twp,Itasca,31,8,2,2B,02,09,8061,no data,no data,no data,Digital Scan 200,YES,204,4,0,182,0,0,182,106,71,0,2,0,0,0,0,0,1,180,96,74,4,1,1,176,109,63,1,173,0,0,0,0,111,61,1,173,117,53,12,182
270610227,La Prairie P-6,0227,La Prairie,Itasca,31,8,6,6A,03,09,8061,no data,no data,no data,Digital Scan 200,NO,426,24,299,87,1,0,387,251,130,0,4,0,0,0,0,0,1,386,223,151,2,4,0,380,252,123,1,376,0,0,0,0,249,117,1,367,254,109,24,387
270610230,Lawrence Twp,0230,Lawrence Twp,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,YES,371,17,0,324,0,0,324,185,129,0,4,1,0,0,1,0,2,322,167,144,4,4,0,319,189,131,0,320,0,0,0,0,198,118,0,316,217,91,16,324
270610235,Liberty Prec,0235,Liberty Unorg,Itasca,31,8,3,3A,02,09,8061,no data,1430,no data,Digital Scan 200,YES,50,4,0,48,0,0,48,35,13,0,0,0,0,0,0,0,0,48,30,13,0,0,0,43,29,13,0,42,0,0,0,0,29,13,0,44,28,13,7,48
270610240,Lone Pine Twp,0240,Lone Pine Twp,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,349,18,261,61,0,0,322,159,155,1,4,1,0,0,0,1,0,321,136,173,6,2,0,317,159,156,0,315,0,0,0,0,170,148,0,318,224,83,15,322
270610244,Grave Lake Prec,0244,Grave Lake Unorg,Itasca,31,8,7,7A,02,09,8061,no data,no data,no data,Digital Scan 200,YES,104,4,0,97,0,0,97,38,57,0,0,0,0,0,0,0,1,96,35,59,1,1,0,96,41,54,0,95,0,0,0,0,45,50,0,95,61,30,6,97
270610245,Long Lake Prec,0245,Long Lake Unorg,Itasca,31,8,3,3A,05,09,8061,no data,1430,no data,Digital Scan 200,YES,192,5,0,170,0,0,170,97,67,3,0,1,0,0,0,0,1,169,88,75,3,2,0,168,106,62,1,169,0,0,0,0,102,59,0,166,111,51,8,170
270610247,Marble,0247,Marble,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,YES,331,30,0,273,0,0,273,159,105,1,3,0,0,0,0,0,1,269,126,119,7,9,0,261,155,106,0,261,0,0,0,0,157,104,0,261,196,58,19,273
270610249,Marcell Twp,0249,Marcell Twp,Itasca,31,8,3,3A,02,09,8061,no data,1430,no data,Digital Scan 200,NO,344,24,216,106,0,0,322,182,127,1,1,5,0,0,0,0,3,319,175,128,7,5,0,315,196,117,0,313,0,0,0,0,196,106,0,308,188,113,21,322
270610255,Max Twp,0255,Max Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,99,0,0,79,0,0,79,45,31,1,1,0,0,0,0,0,0,78,38,39,2,0,0,79,46,32,0,78,0,0,0,0,47,30,0,77,60,16,3,79
270610260,McLeod Prec,0260,McLeod Unorg,Itasca,31,8,3,3A,05,09,8061,no data,no data,no data,Digital Scan 200,YES,459,28,0,395,0,0,395,206,174,4,5,1,0,0,0,2,1,393,189,185,9,3,0,386,224,161,0,385,0,0,0,0,218,159,0,385,261,116,18,395
270610265,Moose Park Twp,0265,Moose Park Twp,Itasca,31,8,3,3A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,53,0,0,46,0,0,46,43,3,0,0,0,0,0,0,0,0,46,37,7,2,0,0,46,43,3,0,46,0,0,0,0,42,3,0,46,18,27,1,46
270610270,Morse Twp P-1,0270,Morse Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,NO,378,42,269,76,0,0,345,264,78,0,2,0,0,0,0,0,1,345,243,94,2,0,0,339,262,78,0,340,0,0,0,0,265,74,0,339,195,129,21,345
270610271,Morse Twp P-2,0271,Morse Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270610280,Nashwauk,0280,Nashwauk,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,584,65,451,74,0,0,525,265,239,1,7,3,0,0,1,0,4,520,199,302,10,3,1,515,274,237,1,512,0,0,0,0,268,234,0,502,371,127,27,525
270610285,Nashwauk Twp,0285,Nashwauk Twp,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,497,23,370,71,0,0,441,253,180,3,4,0,0,0,0,0,0,440,210,215,4,4,1,434,258,176,0,434,0,0,0,0,259,174,0,433,271,147,23,441
270610290,Nore Twp,0290,Nore Twp,Itasca,31,8,3,3A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,33,0,0,27,0,0,27,17,9,0,0,0,0,0,0,0,0,26,16,8,1,1,0,26,19,7,0,26,0,0,0,0,15,8,0,25,17,7,3,27
270610295,Oteneagen Twp,0295,Oteneagen Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,197,9,0,164,0,0,164,131,33,0,0,0,0,0,0,0,0,164,124,36,1,1,0,162,130,29,0,159,0,0,0,0,125,34,0,159,84,66,14,164
270610300,Pomroy Twp,0300,Pomroy Twp,Itasca,31,8,3,3A,01,09,8061,no data,1430,no data,Digital Scan 200,YES,23,0,0,20,0,0,20,14,4,0,1,0,0,0,0,0,0,19,15,5,0,0,0,20,16,4,0,20,0,0,0,0,15,4,0,19,13,6,1,20
270610305,Sago Twp,0305,Sago Twp,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,YES,137,3,0,123,0,0,123,88,33,0,2,0,0,0,0,0,0,123,80,41,1,0,0,122,91,28,0,119,0,0,0,0,89,33,0,122,76,44,3,123
270610310,Sand Lake Twp,0310,Sand Lake Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,161,0,0,133,0,0,133,69,61,1,0,0,0,0,0,0,0,131,62,65,3,2,0,132,73,56,0,129,0,0,0,0,75,52,0,127,94,31,8,133
270610320,Spang Twp,0320,Spang Twp,Itasca,31,8,6,6A,04,09,8061,no data,no data,no data,Digital Scan 200,YES,174,10,0,154,0,0,154,120,31,1,1,0,0,0,0,0,0,153,108,40,2,0,0,150,118,31,0,149,0,0,0,0,117,25,0,142,74,67,13,154
270610327,Splithand Twp,0327,Splithand Twp,Itasca,31,8,7,7A,04,09,8061,no data,no data,no data,Digital Scan 200,YES,172,8,0,153,0,0,153,88,63,2,0,0,0,0,0,0,0,153,82,63,4,1,1,151,87,63,1,151,0,0,0,0,88,63,0,151,106,41,6,153
270610330,Squaw Lake,0330,Squaw Lake,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,49,1,0,29,0,0,29,15,13,0,1,0,0,0,0,0,0,29,10,16,0,2,0,28,11,15,0,26,0,0,0,0,15,14,0,29,21,4,4,29
270610335,Stokes Twp,0335,Stokes Twp,Itasca,31,8,3,3A,02,09,8061,no data,1430,no data,Digital Scan 200,YES,178,2,0,165,0,0,165,95,69,1,0,0,0,0,0,0,0,165,87,72,2,0,0,161,100,63,0,163,0,0,0,0,96,62,0,161,103,50,12,165
270610339,Taconite,0339,Taconite,Itasca,31,8,7,7A,05,09,8061,no data,no data,no data,Digital Scan 200,NO,431,36,320,81,0,0,401,248,144,1,4,0,0,0,0,1,2,400,221,165,4,6,0,396,252,139,0,391,0,0,0,0,251,139,0,390,263,112,26,401
270610340,Sugar Lake Prec,0340,Sugar Lake Unorg,Itasca,31,8,6,6A,04,09,8061,no data,no data,no data,Digital Scan 200,YES,861,47,0,800,1,0,801,497,279,1,10,5,0,0,0,0,3,795,465,315,3,6,2,791,520,266,2,788,0,0,0,0,523,259,1,783,509,240,52,801
270610345,Third River Twp,0345,Third River Twp,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,36,0,0,36,0,0,36,22,14,0,0,0,0,0,0,0,0,36,23,13,0,0,0,36,24,11,0,35,0,0,0,0,24,11,0,35,22,12,2,36
270610350,Trout Lake Twp,0350,Trout Lake Twp,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,NO,794,52,540,164,1,0,705,429,255,1,14,1,0,0,0,0,2,702,394,289,5,5,0,693,433,256,0,689,0,0,0,0,445,250,0,695,471,197,37,705
270610355,Wabana Twp,0355,Wabana Twp,Itasca,31,8,7,7A,02,09,8061,no data,no data,no data,Digital Scan 200,NO,418,28,292,115,0,0,407,240,154,3,1,2,1,0,0,0,2,403,219,181,5,0,0,405,243,155,0,398,0,0,0,0,262,133,0,395,260,131,16,407
270610360,Warba,0360,Warba,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,YES,99,10,0,101,0,0,101,48,47,1,5,0,0,0,0,0,0,101,44,52,2,1,0,99,48,49,0,97,0,0,0,0,50,48,0,98,73,23,5,101
270610365,Wawina Twp,0365,Wawina Twp,Itasca,31,8,7,7A,03,09,8061,no data,no data,no data,Digital Scan 200,YES,47,1,0,42,0,0,42,23,16,0,3,0,0,0,0,0,0,42,23,16,2,0,0,41,24,16,0,40,0,0,0,0,25,16,0,41,25,15,2,42
270610370,Wellers-McCormick P-1,0370,Wellers-McCormick Unorg,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,86,6,0,79,0,0,79,56,23,0,0,0,0,0,0,0,0,79,50,25,0,3,0,78,56,22,0,78,0,0,0,0,53,21,0,74,41,33,5,79
270610371,Wellers-McCormick P-2,0371,Wellers-McCormick Unorg,Itasca,31,8,6,6A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,190,13,0,182,0,0,182,128,49,0,2,0,0,0,0,0,2,181,120,58,1,0,0,179,131,48,0,179,0,0,0,0,132,45,0,177,108,68,6,182
270610372,Wildwood Twp,0372,Wildwood Twp,Itasca,31,8,6,6A,04,09,8061,no data,no data,no data,Digital Scan 200,YES,124,6,0,107,0,0,107,63,43,0,0,0,0,0,0,0,1,107,63,42,1,0,0,106,69,38,0,107,0,0,0,0,72,35,0,107,69,34,4,107
270610375,Winnibigoshish Prec,0375,Winnibigoshish Unorg,Itasca,31,8,2,2B,01,09,8061,no data,no data,no data,Digital Scan 200,YES,156,7,0,122,0,0,122,71,46,1,1,1,0,0,0,0,1,121,59,60,0,0,0,119,71,47,0,118,0,0,0,0,71,47,0,118,80,36,6,122
270610380,Wirt Twp,0380,Wirt Twp,Itasca,31,8,3,3A,01,09,8061,no data,1430,no data,Digital Scan 200,YES,69,5,0,64,0,0,64,36,24,0,1,1,0,0,0,0,0,62,36,26,0,0,0,62,39,24,0,63,0,0,0,0,40,23,0,63,35,26,3,64
270610385,Zemple,0385,Zemple,Itasca,31,8,7,7A,01,09,8061,no data,no data,no data,Digital Scan 200,YES,45,4,0,42,0,0,42,37,5,0,0,0,0,0,0,0,0,42,36,5,0,1,0,42,38,4,0,42,0,0,0,0,37,5,0,42,22,15,5,42
270630005,Alba Twp,0005,Alba Twp,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,YES,110,3,0,98,0,0,98,76,20,0,0,0,0,0,0,1,1,98,70,25,2,0,0,97,80,18,0,98,0,0,0,0,75,22,0,97,47,47,4,98
270630010,Alpha,0010,Alpha,Jackson,32,1,21,21B,02,05,5063,no data,no data,no data,Digital Scan 200,YES,64,3,0,51,0,0,51,33,17,1,0,0,0,0,0,0,0,51,29,18,1,1,0,49,32,18,0,50,0,0,0,0,31,19,0,50,42,7,2,51
270630015,Belmont Twp,0015,Belmont Twp,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,YES,145,2,0,123,0,0,123,88,30,0,1,0,0,0,0,1,1,121,72,40,3,4,0,119,99,23,0,122,0,0,0,0,92,27,0,119,90,30,3,123
270630020,Christiania Twp,0020,Christiania Twp,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,YES,215,2,0,180,0,0,180,119,57,1,1,0,0,0,0,0,0,178,106,71,0,1,0,178,127,51,0,178,0,0,0,0,127,50,0,177,106,69,5,180
270630025,Delafield Twp,0025,Delafield Twp,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,NO,171,5,134,26,0,0,160,124,34,0,0,0,0,0,0,0,1,159,106,44,0,5,1,156,126,33,0,159,0,0,0,0,130,27,0,157,102,53,5,160
270630030,Des Moines Twp,0030,Des Moines Twp,Jackson,32,1,21,21B,04,05,5063,no data,no data,no data,Digital Scan 200,NO,172,6,118,40,0,0,158,111,42,0,2,0,0,0,0,0,1,156,93,58,1,3,0,155,118,40,0,158,0,0,0,0,114,42,0,156,97,55,6,158
270630035,Enterprise Twp,0035,Enterprise Twp,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,YES,110,13,0,111,0,0,111,84,25,0,1,0,0,0,0,0,0,110,66,37,0,1,0,104,90,17,0,107,0,0,0,0,84,20,0,104,58,43,10,111
270630040,Ewington Twp,0040,Ewington Twp,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,YES,149,7,0,129,0,0,129,108,16,0,4,0,0,0,0,0,0,128,92,34,2,0,0,128,109,18,0,127,0,0,0,0,108,20,0,128,64,62,3,129
270630045,Heron Lake,0045,Heron Lake,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,NO,335,45,267,38,0,0,305,189,107,0,5,1,0,0,0,0,0,302,162,125,5,4,0,296,189,108,0,297,0,0,0,0,180,111,0,291,209,75,21,305
270630050,Heron Lake Twp,0050,Heron Lake Twp,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,YES,213,12,0,199,0,0,199,165,26,1,3,0,0,0,0,1,1,197,148,39,4,2,0,193,165,30,0,195,0,0,0,0,163,33,0,196,108,73,18,199
270630055,Hunter Twp,0055,Hunter Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,YES,149,3,0,131,0,0,131,95,28,0,2,0,0,0,0,0,3,128,86,37,2,1,0,126,99,28,0,127,0,0,0,0,97,29,0,126,62,61,8,131
270630060,Jackson W-1,0060,Jackson,Jackson,32,1,21,21B,02,05,5063,W-01,no data,no data,Digital Scan 200,NO,1039,88,601,307,6,0,914,522,351,4,19,2,0,0,0,1,4,903,406,454,18,12,1,891,567,319,1,887,0,0,0,0,556,319,0,875,696,152,66,914
270630070,Jackson W-2,0070,Jackson,Jackson,32,1,21,21B,04,05,5063,W-02,no data,no data,Digital Scan 200,NO,955,74,553,256,1,0,810,555,236,1,12,0,1,0,0,1,1,807,440,335,10,9,0,794,581,218,0,799,0,0,0,0,552,238,0,790,605,169,36,810
270630080,Kimball Twp,0080,Kimball Twp,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,NO,82,6,60,14,0,0,74,47,24,0,0,0,0,0,0,0,1,72,41,30,1,1,0,73,50,22,0,72,0,0,0,0,49,22,0,71,43,27,4,74
270630085,La Crosse Twp,0085,La Crosse Twp,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,YES,114,6,0,106,0,0,106,83,21,0,0,0,0,0,0,0,0,104,75,25,0,1,0,101,84,19,0,103,0,0,0,0,85,18,0,103,53,50,3,106
270630090,Lakefield P-1,0090,Lakefield,Jackson,32,1,21,21B,03,05,5063,no data,no data,no data,Digital Scan 200,NO,510,53,392,67,1,0,460,312,136,0,6,1,0,1,0,0,2,458,271,165,3,7,0,446,319,129,0,448,0,0,0,0,314,129,0,443,335,97,28,460
270630095,Lakefield P-2,0095,Lakefield,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,NO,521,62,392,70,3,0,465,320,135,1,4,0,0,0,0,1,0,461,266,174,4,12,0,456,329,123,0,452,0,0,0,0,324,123,0,447,368,73,24,465
270630100,Middletown Twp,0100,Middletown Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,NO,137,7,110,14,0,0,124,91,32,0,0,0,0,0,0,0,0,123,68,49,3,1,0,121,95,28,0,123,0,0,0,0,94,27,0,121,71,44,9,124
270630105,Minneota Twp,0105,Minneota Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,NO,181,15,119,54,1,0,174,122,47,0,2,0,0,0,0,0,1,172,116,53,0,1,0,170,130,40,0,170,0,0,0,0,128,39,0,167,103,59,12,174
270630110,Okabena,0110,Okabena,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,YES,119,7,0,92,0,0,92,50,36,0,0,0,0,0,0,4,1,91,47,44,1,0,0,92,55,36,0,91,0,0,0,0,52,38,0,90,66,21,5,92
270630115,Petersburg Twp,0115,Petersburg Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,NO,162,12,118,20,0,0,138,112,23,2,0,0,0,0,0,0,0,137,97,30,6,1,0,134,114,19,0,133,0,0,0,0,115,19,0,134,87,46,5,138
270630120,Rost Twp,0120,Rost Twp,Jackson,32,1,21,21B,05,05,5063,no data,no data,no data,Digital Scan 200,NO,136,10,107,21,0,0,128,104,24,0,0,0,0,0,0,0,0,128,93,29,5,0,0,127,109,17,0,126,0,0,0,0,105,22,0,127,67,54,7,128
270630125,Round Lake Twp,0125,Round Lake Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,NO,100,5,80,16,0,0,96,79,17,0,0,0,0,0,0,0,0,96,67,26,0,0,0,93,76,19,0,95,0,0,0,0,75,20,0,95,67,22,7,96
270630130,Sioux Valley Twp,0130,Sioux Valley Twp,Jackson,32,1,21,21B,01,05,5063,no data,no data,no data,Digital Scan 200,YES,120,11,0,117,0,0,117,96,21,0,0,0,0,0,0,0,0,117,78,31,0,0,0,109,96,18,0,114,0,0,0,0,88,25,0,113,55,52,10,117
