FIPS_VTD,Precinct Name,CC,FIPS,PRCT,LEG,7am,EDR,Signatures,AB-Reg,AB-Fed,AB-Pres,Ballots,PresIR,PresDFL,PresOther,CongIR,CongDFL,CongOther,MNSenIR,MNSenDFL,MNSenOther,MNLegIR,MNLegDFL,MNLegOther
1390091,PRIOR LAKE P-4,70,139,91,35B,845,179,785,39,0,0,824,296,268,260,408,331,85,456,334,34,357,440,27
1390092,PRIOR LAKE P-5,70,139,92,35B,1496,361,1422,72,0,0,1494,603,421,470,788,524,182,883,552,59,741,697,56
1390095,ST. LAWRENCE TWP.,70,139,95,35A,243,35,221,7,0,0,228,64,76,88,90,124,14,119,102,7,116,102,10
1390100,SAND CREEK TWP.,70,139,100,35B,812,108,639,49,0,0,688,257,222,209,301,320,67,337,334,17,321,351,16
1390105,SAVAGE P-1,70,139,105,41B,1185,265,1040,34,0,0,1074,295,436,50,573,404,97,397,610,67,375,649,50
1390110,SAVAGE P-2,70,139,110,41B,1682,345,1531,23,0,0,1554,507,560,94,907,492,155,634,795,125,647,813,94
1390111,SAVAGE P-3,70,139,111,41B,1793,517,1818,55,0,0,1873,691,585,86,1176,554,143,854,899,120,878,909,86
1390112,SAVAGE P-4,70,139,112,41B,1704,592,1912,47,0,0,1959,684,665,120,1234,571,154,903,922,134,916,923,120
1390115,SHAKOPEE P-1,70,139,115,35B,1186,145,983,58,0,0,1041,307,439,295,390,544,107,422,586,33,329,684,28
1390120,SHAKOPEE P-2,70,139,120,35B,1077,153,898,21,0,0,919,272,398,249,331,500,88,371,521,27,260,637,22
1390125,SHAKOPEE P-3,70,139,125,35B,1695,400,1498,47,0,0,1545,513,536,496,654,736,155,714,787,44,526,965,54
1390130,SHAKOPEE P-4,70,139,130,35B,1821,364,1643,51,0,0,1694,580,581,533,737,769,188,814,832,48,598,1056,40
1390135,SHAKOPEE P-5,70,139,135,35B,1248,132,1069,37,0,0,1106,336,411,359,450,545,111,473,603,30,351,735,20
1390136,SHAKOPEE P-6,70,139,136,41B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390140,SPRING LAKE TWP.,70,139,140,35B,1791,332,1645,74,0,0,1719,675,458,586,768,859,92,1006,654,59,889,767,63
1410005,BALDWIN TWP.,71,141,5,17B,1499,294,1334,44,0,0,1378,441,491,446,474,652,252,727,604,47,518,806,54
1410010,BECKER  CITY,71,141,10,19A,540,191,542,13,0,0,555,139,234,182,139,304,112,232,307,16,312,233,10
1410015,BECKER TWP.,71,141,15,19A,1207,262,842,74,0,0,1177,397,370,410,387,569,221,588,549,40,702,453,22
1410020,BIG LAKE CITY,71,141,20,19A,1729,327,1398,53,0,0,1451,415,573,463,401,758,292,686,715,50,685,713,53
1410025,BIG LAKE TWP. P-1,71,141,25,19A,1242,289,1161,31,0,0,1214,400,409,405,382,612,220,647,526,41,605,550,59
1410030,BLUE HILL TWP.,71,141,30,17B,356,71,261,3,0,0,335,98,122,115,96,170,69,158,167,10,114,210,11
1410035,CLEAR LAKE,71,141,35,19A,158,29,145,3,0,0,148,50,58,40,47,78,23,74,69,5,86,60,2
1410040,CLEAR LAKE TWP.,71,141,40,19A,837,114,721,61,0,0,782,305,243,234,317,342,123,376,372,34,426,320,36
1410045,ELK RIVER W-1,71,141,45,19B,1550,297,1391,81,0,0,1473,523,541,409,449,785,239,803,640,30,627,782,64
1410050,ELK RIVER W-2 P-1,71,141,50,19B,507,69,437,21,0,3,461,204,151,106,182,222,57,266,182,13,234,205,22
1410055,ELK RIVER W-3 P-1,71,141,55,19B,1405,313,1195,53,0,0,1250,430,499,321,396,645,209,671,539,40,515,656,79
1410060,ELK RIVER W-4 P-1,71,141,60,19B,788,160,558,98,1,0,657,224,286,147,170,385,102,328,303,26,260,361,36
1410065,HAVEN TWP.,71,141,65,17B,1094,148,996,30,0,0,1026,368,379,279,354,518,154,555,425,46,365,622,39
1410070,LIVONIA TWP.,71,141,70,17B,1271,289,1195,46,0,0,1244,363,433,448,348,626,270,519,659,66,444,734,66
1410075,ORROCK TWP.,71,141,75,17B,866,192,593,36,0,0,821,246,263,312,249,307,265,363,415,43,309,463,49
1410080,PALMER TWP.,71,141,80,17B,1071,159,943,56,0,0,998,312,367,319,293,502,203,456,505,37,323,651,24
1410085,PRINCETON P-1,71,141,85,17A,2,0,2,0,0,0,2,0,0,2,1,1,0,2,0,0,1,1,0
1410086,PRINCETON P-2,71,141,86,17B,1,1,2,0,0,0,2,0,0,2,0,1,1,2,0,0,0,2,0
1410090,ST. CLOUD W-2 P-5,71,141,90,17B,816,113,929,0,0,0,929,229,303,397,223,371,335,344,304,281,238,407,284
1410095,ST. CLOUD W-2 P-6,71,141,95,17B,853,161,1014,0,0,0,1014,256,303,455,215,403,396,371,317,326,250,439,325
1410100,ST. CLOUD W-2 P-7,71,141,100,17B,1155,401,1556,0,0,0,1556,327,405,824,258,497,801,394,412,750,310,501,745
1410105,SANTIAGO TWP.,71,141,105,17B,396,66,314,7,0,0,387,126,142,119,113,193,81,168,208,11,122,249,16
1410110,ZIMMERMAN CITY,71,141,110,17B,688,214,660,12,0,0,671,199,237,235,184,344,143,305,329,37,266,365,40
1410120,BIG LAKE TWP. P-2,71,141,120,19A,1247,281,965,47,0,0,1293,499,315,479,535,509,249,728,534,31,774,481,38
1410125,ELK RIVER W-2 P-2,71,141,125,19B,1222,307,1205,52,0,0,1257,447,406,404,635,341,281,715,497,45,542,659,56
1410130,ELK RIVER W-3 P-2,71,141,130,19B,200,37,172,14,0,0,186,71,66,49,88,57,41,99,84,3,72,104,10
1410135,ELK RIVER W-4 P-2,71,141,135,19B,827,201,730,31,0,0,761,270,247,244,420,211,130,424,316,21,330,399,32
1430005,ALFSBORG TWP.,72,143,5,23B,218,20,173,2,0,0,175,64,67,44,81,89,5,91,83,1,81,92,2
1430010,ARLINGTON,72,143,10,23B,1175,129,963,47,0,0,1010,307,344,359,482,456,72,516,449,45,432,560,18
1430015,ARLINGTON TWP.,72,143,15,23B,380,50,342,10,0,0,352,76,131,145,154,178,20,163,175,14,112,231,9
1430020,BISMARCK TWP.,72,143,20,23B,133,20,105,4,0,0,109,31,27,51,50,52,7,60,46,3,50,59,0
1430025,CORNISH TWP.,72,143,25,23B,168,15,150,3,0,0,153,43,59,51,70,77,6,72,79,2,71,80,2
1430030,DRYDEN TWP.,72,143,30,23B,283,21,246,4,0,0,250,83,76,91,101,137,12,132,111,7,97,151,2
1430035,FAXON TWP.,72,143,35,35A,224,26,193,2,0,0,195,43,80,72,66,112,17,58,134,3,77,111,7
1430040,GAYLORD,72,143,40,23B,1174,107,898,59,0,0,957,320,362,275,370,535,52,461,469,27,357,581,19
1430045,GIBBON,72,143,45,23B,475,66,411,2,11,0,424,160,160,104,215,180,29,214,192,18,206,208,10
1430050,GRAFTON TWP.,72,143,50,23B,177,20,149,1,0,0,150,42,43,65,65,79,6,76,69,5,87,63,0
1430055,GREEN ISLE,72,143,55,23B,208,24,158,11,0,0,169,54,56,59,68,80,21,73,82,14,63,101,5
1430060,GREEN ISLE TWP.,72,143,60,23B,340,51,302,12,0,0,314,113,62,139,168,119,27,177,125,12,166,145,3
1430065,HENDERSON,72,143,65,23B,448,59,362,15,0,0,377,103,166,108,138,208,31,146,205,26,168,197,12
1430070,HENDERSON TWP.,72,143,70,23B,325,52,275,8,0,0,283,103,75,105,140,108,35,166,103,14,148,125,10
1430075,JESSENLAND TWP.,72,143,75,23B,262,32,219,13,0,0,232,53,86,93,91,125,16,97,124,11,94,129,9
1430080,KELSO TWP.,72,143,80,23B,233,29,182,9,0,0,191,76,38,77,108,70,13,123,65,3,94,93,4
1430085,MOLTKE TWP.,72,143,85,23B,200,24,171,3,0,0,174,49,47,78,86,76,12,95,72,7,83,89,2
1430090,NEW AUBURN,72,143,90,23B,189,27,145,4,0,0,149,42,33,74,60,66,23,61,82,6,47,95,7
1430095,NEW AUBURN TWP.,72,143,95,23B,245,34,203,6,0,2,211,54,70,87,107,86,18,106,97,8,93,111,7
1430100,SEVERANCE TWP.,72,143,100,23B,183,15,140,4,0,0,144,33,55,56,54,78,12,72,66,6,72,69,3
1430105,SIBLEY TWP.,72,143,105,23B,206,14,171,1,0,0,172,58,51,63,86,78,8,106,64,2,64,106,2
1430110,TRANSIT TWP.,72,143,110,23B,202,11,163,5,0,0,168,66,44,58,83,68,17,89,72,7,79,87,2
1430115,WASHINGTON LAKE TWP.,72,143,115,23B,321,39,283,4,0,0,287,78,86,123,129,139,19,144,135,8,130,153,4
1430120,WINTHROP,72,143,120,23B,720,109,584,37,0,0,621,264,203,154,322,248,51,340,251,30,358,243,20
1450005,ALBANY CITY,73,145,5,14A,942,133,820,19,0,0,839,395,228,216,616,210,13,126,694,19,449,350,40
1450010,ALBANY TWP,73,145,10,14A,438,48,355,11,0,0,366,154,84,128,265,100,1,69,290,7,191,163,12
1450015,ASHLEY TWP,73,145,15,10B,160,8,116,3,0,0,119,57,28,34,86,33,0,69,43,7,82,33,4
1450020,AVON CITY,73,145,20,14A,566,74,474,17,0,0,491,190,163,138,355,127,9,109,372,10,253,221,17
1450025,AVON TWP,73,145,25,14A,1031,168,932,14,0,0,946,373,270,303,640,283,23,193,734,19,498,420,28
1450030,BELGRADE CITY,73,145,30,14B,404,60,357,11,0,0,368,127,175,66,177,185,6,63,297,8,0,329,39
1450035,BROCKWAY TWP,73,145,35,14A,1282,172,1139,11,0,0,1150,380,370,400,749,387,14,251,871,28,552,565,33
1450040,BROOTEN CITY,73,145,40,14B,341,41,300,10,0,0,310,91,131,88,139,155,16,54,244,12,0,275,35
1450045,COLD SPRING CITY,73,145,45,14B,1435,266,1240,28,0,0,1268,585,359,324,797,403,68,205,1024,39,0,1133,135
1450050,COLLEGEVILLE TWP P1,73,145,50,14B,1053,151,921,36,0,0,957,343,334,280,570,370,17,226,703,28,0,804,153
1450055,COLLEGEVILLE TWP P2,73,145,55,14B,1213,626,1017,15,0,0,1032,368,408,256,491,440,101,316,578,138,0,742,290
1450060,CROW LAKE TWP,73,145,60,14B,197,46,192,5,0,0,197,63,71,63,96,99,2,54,141,2,0,173,24
1450065,CROW RIVER TWP,73,145,65,14B,184,26,170,1,0,0,171,48,67,56,73,94,4,28,138,5,0,152,19
1450070,EDEN LAKE TWP,73,145,70,14B,698,79,561,22,0,0,583,205,193,185,317,261,5,95,476,12,0,547,36
1450075,EDEN VALLEY CITY,73,145,75,20A,185,25,156,2,0,0,158,58,54,46,86,68,4,109,41,8,90,60,8
1450080,ELROSA CITY,73,145,80,14B,128,21,121,4,0,0,125,52,28,45,93,27,5,16,105,4,0,112,13
1450085,FAIR HAVEN TWP,73,145,85,14B,597,134,570,8,0,0,578,141,247,190,225,334,19,134,425,19,0,493,85
1450090,FARMING TWP,73,145,90,14B,397,48,330,2,0,0,332,138,86,108,237,86,9,67,256,9,0,286,46
1450095,FREEPORT CITY,73,145,95,14B,367,26,331,5,5,0,341,155,88,98,243,91,7,47,287,7,0,314,27
1450100,GETTY TWP,73,145,100,10B,237,13,178,0,0,0,178,88,50,40,119,59,0,111,59,8,119,54,5
1450105,GREENWALD CITY,73,145,105,14B,161,11,131,2,0,0,133,71,32,30,102,29,2,25,107,1,0,122,11
1450110,GROVE TWP,73,145,110,14B,331,27,261,4,0,0,265,138,64,63,188,73,4,49,212,4,0,224,41
1450115,HOLDING TWP,73,145,115,14A,658,47,534,10,0,0,544,179,184,181,382,151,11,81,449,14,261,267,16
1450120,HOLDINGFORD CITY,73,145,120,14A,364,48,324,6,0,0,330,118,130,82,225,100,5,38,288,4,180,140,10
1450125,KIMBALL CITY,73,145,125,14B,343,56,277,2,0,0,279,84,117,78,117,154,8,48,226,5,0,254,25
1450130,KRAIN TWP,73,145,130,14A,443,53,368,6,0,0,374,158,79,137,283,88,3,82,288,4,246,119,9
1450135,LAKE GEORGE TWP,73,145,135,14B,207,19,165,5,0,0,170,60,64,46,96,72,2,25,144,1,0,152,18
1450141,LAKE HENRY CITY/TWP.,73,145,141,14B,260,19,210,2,0,0,212,90,57,65,147,63,2,56,156,0,0,176,36
1450145,LE SAUK TWP,73,145,145,14A,1340,155,1113,37,0,0,1150,511,357,282,805,329,16,400,728,22,625,503,22
1450150,LUXEMBURG TWP,73,145,150,14B,392,30,308,11,0,0,319,173,57,89,189,122,8,38,280,1,0,294,25
1450155,LYNDEN TWP,73,145,155,14B,860,163,752,25,0,0,777,194,303,280,350,398,29,216,539,22,0,635,142
1450160,MAINE PRAIRIE TWP,73,145,160,14B,828,137,737,24,4,0,765,261,248,256,397,361,7,118,635,12,0,713,52
1450165,MEIRE GROVE CITY,73,145,165,14B,92,6,78,0,0,0,78,50,15,13,62,14,2,13,64,1,0,73,5
1450170,MELROSE CITY,73,145,170,14B,1457,167,1174,22,0,0,1196,493,395,308,803,382,11,198,983,15,0,1042,154
1450180,MELROSE TWP,73,145,180,11B,441,31,353,10,0,0,363,170,104,89,260,99,4,157,179,27,186,160,17
1450186,MILLWOOD/ST ROSA CITY,73,145,186,11B,566,37,438,10,0,0,448,207,139,102,300,147,1,186,242,20,209,220,19
1450190,MUNSON TWP,73,145,190,14B,688,102,571,18,0,0,589,240,173,176,351,226,12,101,470,18,0,529,60
1450195,NEW MUNICH CITY,73,145,195,14B,208,15,166,1,0,0,167,62,54,51,115,47,5,17,146,4,0,163,4
1450200,NORTH FORK TWP,73,145,200,14B,162,25,141,3,0,0,144,37,57,50,53,89,2,23,117,4,0,114,30
1450205,OAK TWP,73,145,205,14B,317,29,278,0,0,0,278,137,52,89,147,127,4,58,188,32,0,214,64
1450210,PAYNESVILLE CITY,73,145,210,14B,1293,146,1007,47,0,0,1054,452,364,238,538,404,112,170,855,29,0,937,117
1450215,PAYNESVILLE TWP,73,145,215,14B,786,93,656,34,2,0,692,290,183,219,399,275,18,135,550,7,0,637,55
1450220,PLEASANT LAKE CITY,73,145,220,14A,73,12,64,3,0,0,67,23,20,24,45,22,0,17,48,2,40,26,1
1450225,RAYMOND TWP,73,145,225,10B,137,16,127,1,0,0,128,38,48,42,66,62,0,70,58,0,73,53,2
1450230,RICHMOND CITY,73,145,230,14B,584,109,568,6,0,0,574,258,148,168,385,178,11,61,503,10,0,530,44
1450235,ROCKVILLE CITY,73,145,235,14B,304,59,267,3,0,0,270,127,65,78,167,93,10,64,202,4,0,233,37
1450240,ROCKVILLE TWP,73,145,240,14B,815,145,758,0,0,0,758,348,188,222,487,255,16,166,564,28,0,635,123
1450245,ROSCOE CITY,73,145,245,14B,66,7,58,0,0,0,58,25,19,14,33,23,2,3,55,0,0,55,3
1450250,ST ANTHONY CITY,73,145,250,14A,41,5,35,0,0,0,35,14,14,7,24,10,1,6,25,4,16,19,0
1450255,ST AUGUSTA TWP,73,145,255,16B,1542,239,1351,28,0,0,1379,600,351,428,888,469,22,861,489,29,944,392,43
1450260,ST CLOUD CITY W1 P1,73,145,260,16A,2493,574,1333,0,0,0,1333,281,652,400,455,589,289,599,578,156,551,620,162
1450265,ST CLOUD CITY W1 P2,73,145,265,16B,1676,883,1500,14,0,2,1516,359,722,435,529,725,262,722,660,134,664,629,223
1450270,ST CLOUD CITY W1 P3,73,145,270,16A,1092,455,929,11,0,0,940,222,478,240,333,456,151,426,442,72,336,520,84
1450280,ST CLOUD CITY W1 P5,73,145,280,16B,1064,251,961,23,0,0,984,309,450,225,461,442,81,491,473,20,556,365,63
1450285,ST CLOUD CITY W1 P6,73,145,285,16B,1278,461,985,121,0,0,1106,348,481,277,507,460,139,611,412,83,616,349,141
1450290,ST CLOUD CITY W1 P4,73,145,290,16B,930,174,760,15,0,0,775,277,331,167,399,317,59,425,325,25,463,256,56
1450295,ST CLOUD CITY W3 P1,73,145,295,16A,661,105,531,11,0,0,542,186,223,133,297,202,43,283,242,17,227,293,22
1450300,ST CLOUD CITY W3 P2,73,145,300,16B,820,185,709,20,0,0,729,226,288,215,384,275,70,378,312,39,408,258,63
1450305,ST CLOUD CITY W3 P3,73,145,305,16B,745,114,632,10,0,0,642,236,269,137,388,217,37,353,277,12,416,200,26
1450310,ST CLOUD CITY W3 P4,73,145,310,16A,1157,211,986,14,0,0,1000,361,403,236,543,394,63,552,425,23,443,528,29
1450315,ST CLOUD CITY W3 P5,73,145,315,16A,557,84,458,11,0,0,469,165,181,123,247,177,45,255,195,19,197,237,35
1450320,ST CLOUD CITY W3 P6,73,145,320,16B,2048,505,1781,83,0,0,1864,776,713,375,1033,691,140,1120,678,66,1208,535,121
1450325,ST CLOUD CITY W3 P7,73,145,325,16B,1445,360,1216,30,0,0,1246,429,502,315,653,500,93,630,571,45,735,426,85
1450330,ST CLOUD CITY W4 P1,73,145,330,16A,329,54,229,13,0,0,242,78,113,51,124,81,37,129,96,17,107,110,25
1450335,ST CLOUD CITY W4 P2,73,145,335,16A,541,145,476,10,0,0,486,153,201,132,256,195,35,234,230,22,187,273,26
1450340,ST CLOUD CITY W4 P3,73,145,340,16A,652,75,531,15,0,0,546,208,233,105,315,198,33,331,204,11,222,302,22
1450345,ST CLOUD CITY W4 P4,73,145,345,16A,833,186,648,22,0,0,670,207,286,177,320,279,71,334,300,36,255,367,48
1450350,ST CLOUD CITY W4 P5,73,145,350,16A,930,133,781,12,0,0,793,320,298,175,470,284,39,482,286,25,339,416,38
1450355,ST CLOUD CITY W4 P6,73,145,355,16A,1248,125,1045,34,0,0,1079,405,442,232,634,385,60,632,431,16,466,573,40
1450360,ST CLOUD CITY W4 P7,73,145,360,16A,1617,408,1422,51,0,0,1473,582,588,303,830,530,113,869,556,48,667,731,75
1450370,ST CLOUD TWP P1,73,145,370,16B,2066,386,1895,100,0,0,1995,867,663,465,1268,614,113,1298,663,34,1496,435,64
1450375,ST CLOUD TWP P2,73,145,375,16B,2517,446,2121,79,0,0,2200,937,700,563,1331,747,122,1435,707,58,1579,528,93
1450380,ST JOSEPH CITY P1,73,145,380,14A,1275,656,1298,13,0,0,1311,396,715,200,546,509,256,227,792,292,343,578,390
1450385,ST JOSEPH CITY P2,73,145,385,14A,724,204,687,14,0,0,701,239,281,176,407,257,10,115,556,5,344,543,48
1450390,ST JOSEPH TWP,73,145,390,14A,1395,170,1035,18,0,0,1053,413,346,294,678,328,47,201,810,42,526,490,37
1450401,ST MARTIN CITY/TWP.,73,145,401,14B,412,42,362,5,0,0,367,191,58,118,289,76,2,62,305,0,0,324,43
1450405,ST STEPHEN CITY,73,145,405,14A,359,84,377,4,0,0,381,167,92,122,269,106,6,85,288,8,211,164,6
1450410,ST WENDEL TWP,73,145,410,14A,1151,171,993,19,0,0,1012,381,334,297,646,354,12,217,770,25,493,500,19
1450416,SARTELL CITY P1,73,145,416,14A,1012,235,908,25,0,0,933,372,315,246,610,289,34,273,620,40,450,448,35
1450418,SARTELL CITY P3,73,145,418,14A,953,253,930,20,0,0,950,407,336,207,619,288,43,302,625,23,404,503,43
1450420,SAUK CENTRE CITY,73,145,420,10B,2035,236,1675,92,0,0,1767,732,666,369,1062,579,126,1018,665,84,1015,604,148
1450430,SAUK CENTRE TWP,73,145,430,10B,525,85,456,2,0,0,458,198,137,123,298,152,8,290,162,6,302,150,6
1450436,SPRING HILL CITY/TWP.,73,145,436,14B,276,24,217,1,0,0,218,110,51,57,160,56,2,35,179,4,0,190,28
1450440,WAITE PARK CITY P1,73,145,440,16B,1183,202,973,21,0,0,994,311,405,278,550,415,29,471,493,30,584,370,40
1450441,WAITE PARK CITY P2,73,145,441,16B,1482,572,1281,33,0,0,1314,450,535,329,673,594,47,662,606,46,739,514,61
1450445,WAKEFIELD TWP,73,145,445,14B,1426,231,1232,42,0,0,1274,514,400,360,738,470,66,218,1027,29,0,1118,156
1450450,ZION TWP,73,145,450,14B,266,9,185,4,0,0,189,70,48,71,123,62,4,42,143,4,0,162,27
1470005,AURORA TWP.,74,147,5,28B,329,46,292,7,0,0,299,78,91,130,55,235,9,138,88,73,140,138,21
1470010,BERLIN TWP.,74,147,10,28B,289,43,265,8,0,0,273,71,94,108,39,230,4,98,102,73,113,140,20
1470015,BLOOMING PRAIRIE,74,147,15,28B,1191,187,995,54,3,0,1049,287,385,377,192,809,48,399,299,351,528,423,98
1470020,BLOOMING PRAIRIE TWP.,74,147,20,28B,325,20,244,8,1,0,253,64,104,85,44,201,8,94,87,72,103,130,20
1470025,CLINTON FALLS TWP.,74,147,25,28A,279,29,247,5,0,0,252,104,62,86,67,177,8,134,57,61,106,118,28
1470030,DEERFIELD TWP.,74,147,30,28A,296,43,266,3,0,0,269,103,76,90,59,200,10,96,72,101,100,142,27
1470035,ELLENDALE,74,147,35,28B,364,41,277,4,0,0,322,121,111,90,67,252,3,128,112,82,153,144,25
1470040,HAVANA TWP.,74,147,40,28B,340,53,326,15,0,0,341,120,99,122,94,243,4,150,66,125,196,123,22
1470045,LEMOND TWP.,74,147,45,28B,268,56,274,8,10,0,284,106,69,109,70,210,4,106,101,77,134,123,27
1470050,MEDFORD,74,147,50,28B,447,96,415,10,0,0,425,131,140,154,88,318,19,187,131,107,219,176,30
1470055,MEDFORD TWP.,74,147,55,28B,231,54,230,5,1,0,236,87,68,81,73,155,8,99,79,58,126,90,20
1470060,MERIDEN TWP.,74,147,60,28A,371,64,345,6,0,0,351,127,109,115,94,245,12,134,90,127,170,155,26
1470065,MERTON TWP.,74,147,65,28B,226,29,206,8,0,0,214,63,54,97,57,144,13,87,55,72,113,78,23
1470070,OWATONNA W-1 P-1,74,147,70,28A,1326,214,1049,61,2,0,1112,538,343,231,374,703,35,585,220,307,523,453,136
1470075,OWATONNA W-1 P-2,74,147,75,28A,1410,228,1219,116,1,0,1336,549,428,359,338,968,30,605,279,452,557,626,153
1470085,OWATONNA W-2 P-1,74,147,85,28A,1085,226,993,57,2,59,1052,460,302,290,300,733,19,449,240,363,476,486,90
1470090,OWATONNA W-2 P-2,74,147,90,28A,1208,259,1074,92,2,0,1171,458,363,350,311,825,35,462,227,482,493,527,151
1470100,OWATONNA W-3 P-1,74,147,100,28A,791,278,696,58,0,0,754,235,259,260,171,558,25,265,254,235,309,377,68
1470105,OWATONNA W-3 P-2,74,147,105,28A,1017,208,868,56,2,0,939,348,299,292,254,656,29,377,255,307,392,448,99
1470115,OWATONNA W-4 P-1,74,147,115,28A,1125,224,988,67,0,0,1055,389,364,302,262,770,23,470,264,321,462,500,93
1470120,OWATONNA W-4 P-2,74,147,120,28A,1141,210,947,139,0,0,1086,448,344,294,271,757,58,475,259,352,476,439,171
1470130,OWATONNA W-5 P-1,74,147,130,28A,1148,431,1142,54,2,0,1198,473,379,346,275,893,30,486,355,357,531,578,89
1470135,OWATONNA W-5 P-2,74,147,135,28A,685,190,659,35,0,0,694,247,248,199,153,519,22,273,204,217,259,383,52
1470145,OWATONNA TWP.,74,147,145,28A,505,60,428,15,1,0,444,152,122,170,97,341,6,171,102,171,189,219,36
1470150,SOMERSET TWP.,74,147,150,28B,454,92,426,17,0,0,443,142,142,159,80,358,5,201,104,138,181,223,39
1470155,SUMMIT TWP.,74,147,155,28B,295,23,257,7,0,0,264,63,97,104,43,213,8,89,102,73,102,142,20
1490005,ALBERTA,75,149,5,13A,84,3,70,2,0,0,72,25,25,22,30,41,1,30,42,0,13,59,0
1490010,BAKER TWP.,75,149,10,13A,92,3,67,3,0,0,70,30,27,13,38,30,2,22,48,0,20,50,0
1490015,CHOKIO,75,149,15,13A,310,27,278,17,0,0,295,106,111,78,117,171,7,104,189,2,89,204,2
1490020,DARNEN TWP.,75,149,20,13A,197,11,165,11,0,0,176,105,43,28,86,88,2,78,96,2,98,76,2
1490025,DONNELLY,75,149,25,13A,161,11,141,8,0,0,149,52,49,48,71,68,10,67,75,7,53,94,2
1490030,DONNELLY TWP.,75,149,30,13A,87,8,81,2,0,0,83,29,40,14,34,46,3,29,52,2,24,57,2
1490035,ELDORADO TWP.,75,149,35,13A,71,8,68,2,0,0,70,34,23,13,33,35,2,19,51,0,27,43,0
1490040,EVERGLADE TWP.,75,149,40,13A,80,9,76,0,0,0,76,22,38,16,31,44,1,16,60,0,22,54,0
1490045,FRAMNAS TWP.,75,149,45,13A,216,14,180,18,0,0,198,81,72,45,101,97,0,87,110,1,60,137,1
1490050,HANCOCK,75,149,50,13A,423,82,415,22,0,0,437,179,164,94,204,220,13,206,226,5,165,265,7
1490055,HODGES TWP.,75,149,55,13A,155,19,145,9,0,0,154,87,38,29,87,64,3,76,76,2,82,69,3
1490060,HORTON TWP.,75,149,60,13A,108,16,102,5,0,0,107,79,11,17,76,30,1,40,63,4,58,49,0
1490065,MOORE TWP.,75,149,65,13A,139,9,123,4,0,0,127,100,12,15,99,23,5,68,57,2,86,39,2
1490072,MORRIS W-1 P-A,75,149,72,13A,483,94,461,26,0,0,487,135,244,108,174,293,20,207,263,17,178,296,13
1490073,MORRIS W-1 P-B,75,149,73,13A,561,87,522,27,0,0,549,217,252,80,221,299,29,255,273,21,199,330,20
1490075,MORRIS W-2,75,149,75,13A,856,407,1106,27,0,0,1133,318,624,191,329,708,96,490,557,86,297,756,80
1490080,MORRIS W-3,75,149,80,13A,957,77,830,60,0,0,890,320,408,162,366,487,37,442,429,19,302,570,18
1490085,MORRIS TWP.,75,149,85,13A,281,20,239,21,0,0,260,102,95,63,126,131,3,108,149,3,89,168,3
1490090,PEPPERTON TWP.,75,149,90,13A,106,5,79,5,0,0,84,31,29,24,42,37,5,42,42,0,34,47,3
1490095,RENDSVILLE TWP.,75,149,95,13A,129,5,111,3,0,0,114,45,31,38,60,52,2,45,69,0,40,72,2
1490100,SCOTT TWP.,75,149,100,13A,101,3,85,5,0,0,90,26,40,24,37,52,1,34,54,2,26,64,0
1490105,STEVENS TWP.,75,149,105,13A,73,2,61,3,0,0,64,20,33,11,29,33,2,26,37,1,34,30,0
1490110,SWAN LAKE TWP.,75,149,110,13A,150,13,125,0,0,0,125,68,33,24,70,52,3,70,54,1,60,64,1
1490115,SYNNES TWP.,75,149,115,13A,64,3,51,6,0,0,57,18,24,15,22,34,1,21,36,0,16,41,0
1510005,APPLETON,76,151,5,13A,949,181,620,53,0,0,854,207,459,188,252,541,61,354,481,19,163,683,8
1510010,APPLETON TWP.,76,151,10,13A,150,12,115,11,0,0,138,43,41,54,59,72,7,59,79,0,54,84,0
1510015,BENSON W-1,76,151,15,13B,1006,154,628,46,0,0,828,213,432,183,283,501,44,378,443,7,347,468,13
1510020,BENSON W-2,76,151,20,13B,1109,104,791,64,0,0,959,270,469,220,356,559,44,432,513,14,414,524,21
1510025,BENSON TWP.,76,151,25,13B,231,19,153,14,0,0,186,57,88,41,79,101,6,75,110,1,85,100,1
1510030,CAMP LAKE TWP.,76,151,30,13B,145,13,113,4,0,0,130,17,98,15,33,92,5,38,92,0,33,95,2
1510035,CASHEL TWP.,76,151,35,13B,110,9,88,6,0,0,103,34,41,28,37,63,3,44,57,2,43,58,2
1510040,CLONTARF,76,151,40,13B,103,5,75,4,0,0,84,19,36,29,29,49,6,35,47,2,37,46,1
1510045,CLONTARF TWP.,76,151,45,13B,59,7,44,2,0,0,53,11,29,13,10,41,2,14,39,0,17,35,1
1510050,DANVERS,76,151,50,13A,74,8,55,5,0,0,68,16,28,24,20,42,6,38,30,0,21,47,0
1510055,DE GRAFF,76,151,55,13B,81,10,63,3,0,0,76,22,25,29,33,39,4,38,36,2,41,35,0
1510060,DUBLIN TWP.,76,151,60,13B,121,0,102,0,3,0,105,29,43,33,50,53,2,41,63,1,50,54,1
1510065,EDISON TWP.,76,151,65,13A,108,8,80,1,0,0,89,17,50,22,22,63,4,30,57,2,22,64,3
1510070,FAIRFIELD TWP.,76,151,70,13A,118,13,94,5,0,0,112,26,48,38,44,61,7,43,69,0,46,66,0
1510075,HAYES TWP.,76,151,75,13B,150,17,115,6,0,0,138,30,84,24,38,97,3,36,100,2,33,100,5
